shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B10173,40.578199,-73.939761,10001
B10173,40.578252,-73.939799,10002
B10173,40.578352,-73.939819,10003
B10173,40.578329,-73.940025,10004
B10173,40.578329,-73.940025,20001
B10173,40.578252,-73.940719,20002
B10173,40.578142,-73.941669,20003
B10173,40.578042,-73.942579,20004
B10173,40.577996,-73.943016,20005
B10173,40.577996,-73.943016,30001
B10173,40.577942,-73.943529,30002
B10173,40.577912,-73.943769,30003
B10173,40.577842,-73.944479,30004
B10173,40.577824,-73.944625,30005
B10173,40.577824,-73.944625,40001
B10173,40.577792,-73.944889,40002
B10173,40.577742,-73.945369,40003
B10173,40.577644,-73.946185,40004
B10173,40.577644,-73.946185,50001
B10173,40.577632,-73.946289,50002
B10173,40.577522,-73.947269,50003
B10173,40.577422,-73.948259,50004
B10173,40.577312,-73.949189,50005
B10173,40.577277,-73.949539,50006
B10173,40.577277,-73.949539,60001
B10173,40.577222,-73.950099,60002
B10173,40.577122,-73.951009,60003
B10173,40.577085,-73.951378,60004
B10173,40.577085,-73.951378,70001
B10173,40.577032,-73.951919,70002
B10173,40.576938,-73.952711,70003
B10173,40.576938,-73.952711,80001
B10173,40.576932,-73.952759,80002
B10173,40.576872,-73.952889,80003
B10173,40.576752,-73.953559,80004
B10173,40.577412,-73.953699,80005
B10173,40.577442,-73.953739,80006
B10173,40.577402,-73.953999,80007
B10173,40.577344,-73.954377,80008
B10173,40.577344,-73.954377,90001
B10173,40.577322,-73.954519,90002
B10173,40.577322,-73.954659,90003
B10173,40.577352,-73.954799,90004
B10173,40.577482,-73.955219,90005
B10173,40.577662,-73.955789,90006
B10173,40.577742,-73.956029,90007
B10173,40.577863,-73.956429,90008
B10173,40.577863,-73.956429,100001
B10173,40.577932,-73.956659,100002
B10173,40.577992,-73.956879,100003
B10173,40.578002,-73.956919,100004
B10173,40.578242,-73.957769,100005
B10173,40.578262,-73.957979,100006
B10173,40.578252,-73.958159,100007
B10173,40.578252,-73.958173,100008
B10173,40.578252,-73.958173,110001
B10173,40.578252,-73.958259,110002
B10173,40.578182,-73.958709,110003
B10173,40.578122,-73.958959,110004
B10173,40.578102,-73.959039,110005
B10173,40.577962,-73.959629,110006
B10173,40.578012,-73.959909,110007
B10173,40.577912,-73.960222,110008
B10173,40.577912,-73.960222,120001
B10173,40.577802,-73.960569,120002
B10173,40.577602,-73.961469,120003
B10173,40.577402,-73.962389,120004
B10173,40.577314,-73.962804,120005
B10173,40.577314,-73.962804,130001
B10173,40.577212,-73.963289,130002
B10173,40.577022,-73.964189,130003
B10173,40.576942,-73.964569,130004
B10173,40.576942,-73.964569,140001
B10173,40.576832,-73.965089,140002
B10173,40.576732,-73.965539,140003
B10173,40.576652,-73.965879,140004
B10173,40.576560,-73.966328,140005
B10173,40.576560,-73.966328,150001
B10173,40.576542,-73.966419,150002
B10173,40.576392,-73.967179,150003
B10173,40.576352,-73.967379,150004
B10173,40.576347,-73.967427,150005
B10173,40.576347,-73.967427,160001
B10173,40.576302,-73.967909,160002
B10173,40.576292,-73.968259,160003
B10173,40.576312,-73.968529,160004
B10173,40.576972,-73.968399,160005
B10173,40.577572,-73.968279,160006
B10173,40.578442,-73.968059,160007
B10173,40.578542,-73.968039,160008
B10173,40.578759,-73.967984,160009
B10173,40.578759,-73.967984,170001
B10173,40.579702,-73.967749,170002
B10173,40.580172,-73.967649,170003
B10173,40.580226,-73.967641,170004
B10173,40.580226,-73.967641,180001
B10173,40.580242,-73.967639,180002
B10173,40.580352,-73.967619,180003
B10173,40.580892,-73.967469,180004
B10173,40.581425,-73.967326,180005
B10173,40.581425,-73.967326,190001
B10173,40.581492,-73.967309,190002
B10173,40.581542,-73.967299,190003
B10173,40.582522,-73.967079,190004
B10173,40.583352,-73.966889,190005
B10173,40.583922,-73.966779,190006
B10173,40.584022,-73.966759,190007
B10173,40.584542,-73.966619,190008
B10173,40.585312,-73.966449,190009
B10173,40.585494,-73.966412,190010
B10173,40.585494,-73.966412,200001
B10173,40.585802,-73.966349,200002
B10173,40.586042,-73.966299,200003
B10173,40.586642,-73.966159,200004
B10173,40.588872,-73.965599,200005
B10173,40.591092,-73.965099,200006
B10173,40.591052,-73.965419,200007
B10173,40.591007,-73.965783,200008
B10173,40.591007,-73.965783,210001
B10173,40.590922,-73.966489,210002
B10173,40.590822,-73.967449,210003
B10173,40.590732,-73.968369,210004
B10173,40.590689,-73.968768,210005
B10173,40.590689,-73.968768,220001
B10173,40.590632,-73.969299,220002
B10173,40.590542,-73.970119,220003
B10173,40.590532,-73.970229,220004
B10173,40.590490,-73.970617,220005
B10173,40.590490,-73.970617,230001
B10173,40.590432,-73.971149,230002
B10173,40.590332,-73.972089,230003
B10173,40.590270,-73.972591,230004
B10173,40.590270,-73.972591,240001
B10173,40.590222,-73.972979,240002
B10173,40.590114,-73.973987,240003
B10173,40.590114,-73.973987,250001
B10173,40.590112,-73.974009,250002
B10173,40.590102,-73.974089,250003
B10173,40.590102,-73.974139,250004
B10173,40.590092,-73.974209,250005
B10173,40.590232,-73.974479,250006
B10173,40.590642,-73.975159,250007
B10173,40.590982,-73.975719,250008
B10173,40.591032,-73.975799,250009
B10173,40.591261,-73.976181,250010
B10173,40.591261,-73.976181,260001
B10173,40.591452,-73.976499,260002
B10173,40.591922,-73.977269,260003
B10173,40.591952,-73.977319,260004
B10173,40.592182,-73.977689,260005
B10173,40.592376,-73.978038,260006
B10173,40.592376,-73.978038,270001
B10173,40.592432,-73.978139,270002
B10173,40.592472,-73.978209,270003
B10173,40.592512,-73.978269,270004
B10173,40.592632,-73.978469,270005
B10173,40.592662,-73.978519,270006
B10173,40.592832,-73.978789,270007
B10173,40.593552,-73.979949,270008
B10173,40.593760,-73.980305,270009
B10173,40.593760,-73.980305,280001
B10173,40.593972,-73.980669,280002
B10173,40.594122,-73.980909,280003
B10173,40.594792,-73.982009,280004
B10173,40.595056,-73.982441,280005
B10173,40.595056,-73.982441,290001
B10173,40.595422,-73.983039,290002
B10173,40.595686,-73.983468,290003
B10173,40.595686,-73.983468,300001
B10173,40.595822,-73.983689,300002
B10173,40.596052,-73.984119,300003
B10173,40.596742,-73.985246,300004
B10173,40.596742,-73.985246,310001
B10173,40.596762,-73.985279,310002
B10173,40.596882,-73.985479,310003
B10173,40.597062,-73.985789,310004
B10173,40.597462,-73.986449,310005
B10173,40.597845,-73.987085,310006
B10173,40.597845,-73.987085,320001
B10173,40.597902,-73.987179,320002
B10173,40.598362,-73.987939,320003
B10173,40.598802,-73.988679,320004
B10173,40.599160,-73.989278,320005
B10173,40.599160,-73.989278,330001
B10173,40.599232,-73.989399,330002
B10173,40.599682,-73.990149,330003
B10173,40.600122,-73.990869,330004
B10173,40.600302,-73.991179,330005
B10173,40.600473,-73.991473,330006
B10173,40.600473,-73.991473,340001
B10173,40.600552,-73.991609,340002
B10173,40.601002,-73.992349,340003
B10173,40.601432,-73.993059,340004
B10173,40.601833,-73.993689,340005
B10173,40.601833,-73.993689,350001
B10173,40.601922,-73.993829,350002
B10173,40.602372,-73.994579,350003
B10173,40.602812,-73.995319,350004
B10173,40.603192,-73.995954,350005
B10173,40.603192,-73.995954,360001
B10173,40.603242,-73.996039,360002
B10173,40.603692,-73.996789,360003
B10173,40.604142,-73.997509,360004
B10173,40.604529,-73.998136,360005
B10173,40.604529,-73.998136,370001
B10173,40.604592,-73.998239,370002
B10173,40.605062,-73.999019,370003
B10173,40.605482,-73.999709,370004
B10173,40.605859,-74.000340,370005
B10173,40.605859,-74.000340,380001
B10173,40.605912,-74.000429,380002
B10173,40.606214,-74.000940,380003
B10173,40.606214,-74.000940,390001
B10173,40.606362,-74.001189,390002
B10173,40.606582,-74.001559,390003
B10173,40.606802,-74.001909,390004
B10173,40.606902,-74.002069,390005
B10173,40.607122,-74.002429,390006
B10173,40.607252,-74.002629,390007
B10173,40.607663,-74.003323,390008
B10173,40.607663,-74.003323,400001
B10173,40.607702,-74.003389,400002
B10173,40.608132,-74.004109,400003
B10173,40.608592,-74.004829,400004
B10173,40.608806,-74.005184,400005
B10173,40.608806,-74.005184,410001
B10173,40.608882,-74.005309,410002
B10173,40.609092,-74.005659,410003
B10173,40.609592,-74.006479,410004
B10173,40.610092,-74.007259,410005
B10173,40.610552,-74.008019,410006
B10173,40.610822,-74.008499,410007
B10173,40.610972,-74.008759,410008
B10173,40.611062,-74.008919,410009
B10173,40.611402,-74.009499,410010
B10173,40.611644,-74.009895,410011
B10173,40.611644,-74.009895,420001
B10173,40.611762,-74.010089,420002
B10173,40.611842,-74.010229,420003
B10173,40.612272,-74.010939,420004
B10173,40.612752,-74.011719,420005
B10173,40.613190,-74.012444,420006
B10173,40.613190,-74.012444,430001
B10173,40.614001,-74.013788,430002
B10173,40.614001,-74.013788,440001
B10173,40.614062,-74.013889,440002
B10173,40.615402,-74.016109,440003
B10173,40.615604,-74.016444,440004
B10173,40.615604,-74.016444,450001
B10173,40.616732,-74.018319,450002
B10173,40.616928,-74.018645,450003
B10173,40.616928,-74.018645,460001
B10173,40.617612,-74.019779,460002
B10173,40.618052,-74.020519,460003
B10173,40.618462,-74.021219,460004
B10173,40.618710,-74.021614,460005
B10173,40.618710,-74.021614,470001
B10173,40.618952,-74.021999,470002
B10173,40.619192,-74.022399,470003
B10173,40.619402,-74.022749,470004
B10173,40.619472,-74.022879,470005
B10173,40.619672,-74.023209,470006
B10173,40.619712,-74.023279,470007
B10173,40.619752,-74.023339,470008
B10173,40.619932,-74.023629,470009
B10173,40.620212,-74.024099,470010
B10173,40.620422,-74.024439,470011
B10173,40.620660,-74.024848,470012
B10173,40.620660,-74.024848,480001
B10173,40.620962,-74.025369,480002
B10173,40.621482,-74.026219,480003
B10173,40.621382,-74.026305,480004
B10173,40.621382,-74.026305,490001
B10173,40.620822,-74.026789,490002
B10173,40.621805,-74.028402,490003
B10174,40.621892,-74.028540,10001
B10174,40.622012,-74.028689,10002
B10174,40.622772,-74.028359,10003
B10174,40.622452,-74.027829,10004
B10174,40.622344,-74.027650,10005
B10174,40.622344,-74.027650,20001
B10174,40.621482,-74.026219,20002
B10174,40.621368,-74.026032,20003
B10174,40.621368,-74.026032,30001
B10174,40.620962,-74.025369,30002
B10174,40.620422,-74.024439,30003
B10174,40.620219,-74.024111,30004
B10174,40.620219,-74.024111,40001
B10174,40.620212,-74.024099,40002
B10174,40.619932,-74.023629,40003
B10174,40.619752,-74.023339,40004
B10174,40.619712,-74.023279,40005
B10174,40.619672,-74.023209,40006
B10174,40.619472,-74.022879,40007
B10174,40.619402,-74.022749,40008
B10174,40.619370,-74.022695,40009
B10174,40.619370,-74.022695,50001
B10174,40.619192,-74.022399,50002
B10174,40.618952,-74.021999,50003
B10174,40.618462,-74.021219,50004
B10174,40.618243,-74.020845,50005
B10174,40.618243,-74.020845,60001
B10174,40.618052,-74.020519,60002
B10174,40.617612,-74.019779,60003
B10174,40.616732,-74.018319,60004
B10174,40.616577,-74.018060,60005
B10174,40.616577,-74.018060,70001
B10174,40.615473,-74.016228,70002
B10174,40.615473,-74.016228,80001
B10174,40.615402,-74.016109,80002
B10174,40.614062,-74.013889,80003
B10174,40.613879,-74.013586,80004
B10174,40.613879,-74.013586,90001
B10174,40.612815,-74.011822,90002
B10174,40.612815,-74.011822,100001
B10174,40.612752,-74.011719,100002
B10174,40.612272,-74.010939,100003
B10174,40.611842,-74.010229,100004
B10174,40.611762,-74.010089,100005
B10174,40.611402,-74.009499,100006
B10174,40.611192,-74.009141,100007
B10174,40.611192,-74.009141,110001
B10174,40.611062,-74.008919,110002
B10174,40.610972,-74.008759,110003
B10174,40.610822,-74.008499,110004
B10174,40.610552,-74.008019,110005
B10174,40.610187,-74.007415,110006
B10174,40.610187,-74.007415,120001
B10174,40.610092,-74.007259,120002
B10174,40.609592,-74.006479,120003
B10174,40.609092,-74.005659,120004
B10174,40.608882,-74.005309,120005
B10174,40.608592,-74.004829,120006
B10174,40.608398,-74.004525,120007
B10174,40.608398,-74.004525,130001
B10174,40.608132,-74.004109,130002
B10174,40.607702,-74.003389,130003
B10174,40.607252,-74.002629,130004
B10174,40.607122,-74.002429,130005
B10174,40.607051,-74.002313,130006
B10174,40.607051,-74.002313,140001
B10174,40.606902,-74.002069,140002
B10174,40.606802,-74.001909,140003
B10174,40.606582,-74.001559,140004
B10174,40.606362,-74.001189,140005
B10174,40.605997,-74.000573,140006
B10174,40.605997,-74.000573,150001
B10174,40.605912,-74.000429,150002
B10174,40.605482,-73.999709,150003
B10174,40.605062,-73.999019,150004
B10174,40.604645,-73.998327,150005
B10174,40.604645,-73.998327,160001
B10174,40.604592,-73.998239,160002
B10174,40.604142,-73.997509,160003
B10174,40.603692,-73.996789,160004
B10174,40.603354,-73.996225,160005
B10174,40.603354,-73.996225,170001
B10174,40.603242,-73.996039,170002
B10174,40.602812,-73.995319,170003
B10174,40.602372,-73.994579,170004
B10174,40.602007,-73.993971,170005
B10174,40.602007,-73.993971,180001
B10174,40.601922,-73.993829,180002
B10174,40.601432,-73.993059,180003
B10174,40.601002,-73.992349,180004
B10174,40.600630,-73.991738,180005
B10174,40.600630,-73.991738,190001
B10174,40.600552,-73.991609,190002
B10174,40.600302,-73.991179,190003
B10174,40.600122,-73.990869,190004
B10174,40.599682,-73.990149,190005
B10174,40.599333,-73.989568,190006
B10174,40.599333,-73.989568,200001
B10174,40.599232,-73.989399,200002
B10174,40.598802,-73.988679,200003
B10174,40.598362,-73.987939,200004
B10174,40.597976,-73.987302,200005
B10174,40.597976,-73.987302,210001
B10174,40.597902,-73.987179,210002
B10174,40.597462,-73.986449,210003
B10174,40.597062,-73.985789,210004
B10174,40.596882,-73.985479,210005
B10174,40.596781,-73.985311,210006
B10174,40.596781,-73.985311,220001
B10174,40.596762,-73.985279,220002
B10174,40.596052,-73.984119,220003
B10174,40.595822,-73.983689,220004
B10174,40.595645,-73.983401,220005
B10174,40.595645,-73.983401,230001
B10174,40.595422,-73.983039,230002
B10174,40.594792,-73.982009,230003
B10174,40.594122,-73.980909,230004
B10174,40.593972,-73.980669,230005
B10174,40.593791,-73.980358,230006
B10174,40.593791,-73.980358,240001
B10174,40.593552,-73.979949,240002
B10174,40.592851,-73.978819,240003
B10174,40.592851,-73.978819,250001
B10174,40.592832,-73.978789,250002
B10174,40.592662,-73.978519,250003
B10174,40.592632,-73.978469,250004
B10174,40.592512,-73.978269,250005
B10174,40.592472,-73.978209,250006
B10174,40.592432,-73.978139,250007
B10174,40.592182,-73.977689,250008
B10174,40.591952,-73.977319,250009
B10174,40.591922,-73.977269,250010
B10174,40.591748,-73.976984,250011
B10174,40.591748,-73.976984,260001
B10174,40.591452,-73.976499,260002
B10174,40.591032,-73.975799,260003
B10174,40.590982,-73.975719,260004
B10174,40.590642,-73.975159,260005
B10174,40.590232,-73.974479,260006
B10174,40.590092,-73.974209,260007
B10174,40.590102,-73.974139,260008
B10174,40.590102,-73.974089,260009
B10174,40.590112,-73.974009,260010
B10174,40.590162,-73.973534,260011
B10174,40.590162,-73.973534,270001
B10174,40.590222,-73.972979,270002
B10174,40.590332,-73.972089,270003
B10174,40.590432,-73.971149,270004
B10174,40.590467,-73.970821,270005
B10174,40.590467,-73.970821,280001
B10174,40.590532,-73.970229,280002
B10174,40.590542,-73.970119,280003
B10174,40.590632,-73.969299,280004
B10174,40.590675,-73.968897,280005
B10174,40.590675,-73.968897,290001
B10174,40.590732,-73.968369,290002
B10174,40.590822,-73.967449,290003
B10174,40.590857,-73.967113,290004
B10174,40.590857,-73.967113,300001
B10174,40.590922,-73.966489,300002
B10174,40.591036,-73.965550,300003
B10174,40.591036,-73.965550,310001
B10174,40.591052,-73.965419,310002
B10174,40.590282,-73.965609,310003
B10174,40.589572,-73.965779,310004
B10174,40.588832,-73.965929,310005
B10174,40.588062,-73.966109,310006
B10174,40.587332,-73.966269,310007
B10174,40.586612,-73.966439,310008
B10174,40.586642,-73.966159,310009
B10174,40.586042,-73.966299,310010
B10174,40.585802,-73.966349,310011
B10174,40.585312,-73.966449,310012
B10174,40.584705,-73.966583,310013
B10174,40.584705,-73.966583,320001
B10174,40.584542,-73.966619,320002
B10174,40.584022,-73.966759,320003
B10174,40.583922,-73.966779,320004
B10174,40.583352,-73.966889,320005
B10174,40.582522,-73.967079,320006
B10174,40.581601,-73.967285,320007
B10174,40.581601,-73.967285,330001
B10174,40.581542,-73.967299,330002
B10174,40.581492,-73.967309,330003
B10174,40.580892,-73.967469,330004
B10174,40.580492,-73.967580,330005
B10174,40.580492,-73.967580,340001
B10174,40.580352,-73.967619,340002
B10174,40.580242,-73.967639,340003
B10174,40.580172,-73.967649,340004
B10174,40.579702,-73.967749,340005
B10174,40.578542,-73.968039,340006
B10174,40.578442,-73.968059,340007
B10174,40.578137,-73.968136,340008
B10174,40.578137,-73.968136,350001
B10174,40.577572,-73.968279,350002
B10174,40.576972,-73.968399,350003
B10174,40.576312,-73.968529,350004
B10174,40.576292,-73.968259,350005
B10174,40.576302,-73.967909,350006
B10174,40.576328,-73.967627,350007
B10174,40.576328,-73.967627,360001
B10174,40.576352,-73.967379,360002
B10174,40.576392,-73.967179,360003
B10174,40.576542,-73.966419,360004
B10174,40.576652,-73.965879,360005
B10174,40.576732,-73.965539,360006
B10174,40.576744,-73.965485,360007
B10174,40.576744,-73.965485,370001
B10174,40.576832,-73.965089,370002
B10174,40.577022,-73.964189,370003
B10174,40.577101,-73.963815,370004
B10174,40.577101,-73.963815,380001
B10174,40.577212,-73.963289,380002
B10174,40.577402,-73.962389,380003
B10174,40.577577,-73.961580,380004
B10174,40.577577,-73.961580,390001
B10174,40.577602,-73.961469,390002
B10174,40.577802,-73.960569,390003
B10174,40.578012,-73.959909,390004
B10174,40.577969,-73.959671,390005
B10174,40.577969,-73.959671,400001
B10174,40.577962,-73.959629,400002
B10174,40.578102,-73.959039,400003
B10174,40.578122,-73.958959,400004
B10174,40.578182,-73.958709,400005
B10174,40.578252,-73.958259,400006
B10174,40.578252,-73.958159,400007
B10174,40.578262,-73.957979,400008
B10174,40.578242,-73.957769,400009
B10174,40.578217,-73.957684,400010
B10174,40.578217,-73.957684,410001
B10174,40.578002,-73.956919,410002
B10174,40.577992,-73.956879,410003
B10174,40.577932,-73.956659,410004
B10174,40.577742,-73.956029,410005
B10174,40.577662,-73.955789,410006
B10174,40.577519,-73.955336,410007
B10174,40.577519,-73.955336,420001
B10174,40.577482,-73.955219,420002
B10174,40.577352,-73.954799,420003
B10174,40.577322,-73.954659,420004
B10174,40.577322,-73.954519,420005
B10174,40.577383,-73.954123,420006
B10174,40.577383,-73.954123,430001
B10174,40.577402,-73.953999,430002
B10174,40.577302,-73.953939,430003
B10174,40.576712,-73.953819,430004
B10174,40.576752,-73.953559,430005
B10174,40.576838,-73.953077,430006
B10174,40.576838,-73.953077,440001
B10174,40.576872,-73.952889,440002
B10174,40.576852,-73.952839,440003
B10174,40.576842,-73.952719,440004
B10174,40.576922,-73.951899,440005
B10174,40.577012,-73.950979,440006
B10174,40.577061,-73.950531,440007
B10174,40.577061,-73.950531,450001
B10174,40.577112,-73.950069,450002
B10174,40.577212,-73.949169,450003
B10174,40.577247,-73.948800,450004
B10174,40.577247,-73.948800,460001
B10174,40.577302,-73.948239,460002
B10174,40.577404,-73.947398,460003
B10174,40.577404,-73.947398,470001
B10174,40.577422,-73.947249,470002
B10174,40.577542,-73.946279,470003
B10174,40.577652,-73.945359,470004
B10174,40.577702,-73.944879,470005
B10174,40.577742,-73.944459,470006
B10174,40.577787,-73.944004,470007
B10174,40.577787,-73.944004,480001
B10174,40.577822,-73.943659,480002
B10174,40.577842,-73.943509,480003
B10174,40.577952,-73.942559,480004
B10174,40.578052,-73.941649,480005
B10174,40.578095,-73.941239,480006
B10174,40.578095,-73.941239,490001
B10174,40.578152,-73.940699,490002
B10174,40.578042,-73.940329,490003
B10174,40.578024,-73.940207,490004
B10175,40.596781,-73.985311,10001
B10175,40.596762,-73.985279,10002
B10175,40.596052,-73.984119,10003
B10175,40.595822,-73.983689,10004
B10175,40.595645,-73.983401,10005
B10175,40.595645,-73.983401,20001
B10175,40.595422,-73.983039,20002
B10175,40.594792,-73.982009,20003
B10175,40.594122,-73.980909,20004
B10175,40.593972,-73.980669,20005
B10175,40.593791,-73.980358,20006
B10175,40.593791,-73.980358,30001
B10175,40.593552,-73.979949,30002
B10175,40.592851,-73.978819,30003
B10175,40.592851,-73.978819,40001
B10175,40.592832,-73.978789,40002
B10175,40.592662,-73.978519,40003
B10175,40.592632,-73.978469,40004
B10175,40.592512,-73.978269,40005
B10175,40.592472,-73.978209,40006
B10175,40.592432,-73.978139,40007
B10175,40.592182,-73.977689,40008
B10175,40.591952,-73.977319,40009
B10175,40.591922,-73.977269,40010
B10175,40.591748,-73.976984,40011
B10175,40.591748,-73.976984,50001
B10175,40.591452,-73.976499,50002
B10175,40.591032,-73.975799,50003
B10175,40.590982,-73.975719,50004
B10175,40.590642,-73.975159,50005
B10175,40.590232,-73.974479,50006
B10175,40.590092,-73.974209,50007
B10175,40.590102,-73.974139,50008
B10175,40.590102,-73.974089,50009
B10175,40.590112,-73.974009,50010
B10175,40.590162,-73.973534,50011
B10175,40.590162,-73.973534,60001
B10175,40.590222,-73.972979,60002
B10175,40.590332,-73.972089,60003
B10175,40.590432,-73.971149,60004
B10175,40.590467,-73.970821,60005
B10175,40.590467,-73.970821,70001
B10175,40.590532,-73.970229,70002
B10175,40.590542,-73.970119,70003
B10175,40.590632,-73.969299,70004
B10175,40.590675,-73.968897,70005
B10175,40.590675,-73.968897,80001
B10175,40.590732,-73.968369,80002
B10175,40.590822,-73.967449,80003
B10175,40.590857,-73.967113,80004
B10175,40.590857,-73.967113,90001
B10175,40.590922,-73.966489,90002
B10175,40.591036,-73.965550,90003
B10175,40.591036,-73.965550,100001
B10175,40.591052,-73.965419,100002
B10175,40.590282,-73.965609,100003
B10175,40.589572,-73.965779,100004
B10175,40.588832,-73.965929,100005
B10175,40.588062,-73.966109,100006
B10175,40.587332,-73.966269,100007
B10175,40.586612,-73.966439,100008
B10175,40.586642,-73.966159,100009
B10175,40.586042,-73.966299,100010
B10175,40.585802,-73.966349,100011
B10175,40.585312,-73.966449,100012
B10175,40.584705,-73.966583,100013
B10175,40.584705,-73.966583,110001
B10175,40.584542,-73.966619,110002
B10175,40.584022,-73.966759,110003
B10175,40.583922,-73.966779,110004
B10175,40.583352,-73.966889,110005
B10175,40.582522,-73.967079,110006
B10175,40.581601,-73.967285,110007
B10175,40.581601,-73.967285,120001
B10175,40.581542,-73.967299,120002
B10175,40.581492,-73.967309,120003
B10175,40.580892,-73.967469,120004
B10175,40.580492,-73.967580,120005
B10175,40.580492,-73.967580,130001
B10175,40.580352,-73.967619,130002
B10175,40.580242,-73.967639,130003
B10175,40.580172,-73.967649,130004
B10175,40.579702,-73.967749,130005
B10175,40.578542,-73.968039,130006
B10175,40.578442,-73.968059,130007
B10175,40.578137,-73.968136,130008
B10175,40.578137,-73.968136,140001
B10175,40.577572,-73.968279,140002
B10175,40.576972,-73.968399,140003
B10175,40.576312,-73.968529,140004
B10175,40.576292,-73.968259,140005
B10175,40.576302,-73.967909,140006
B10175,40.576328,-73.967627,140007
B10175,40.576328,-73.967627,150001
B10175,40.576352,-73.967379,150002
B10175,40.576392,-73.967179,150003
B10175,40.576542,-73.966419,150004
B10175,40.576652,-73.965879,150005
B10175,40.576732,-73.965539,150006
B10175,40.576744,-73.965485,150007
B10175,40.576744,-73.965485,160001
B10175,40.576832,-73.965089,160002
B10175,40.577022,-73.964189,160003
B10175,40.577101,-73.963815,160004
B10175,40.577101,-73.963815,170001
B10175,40.577212,-73.963289,170002
B10175,40.577402,-73.962389,170003
B10175,40.577577,-73.961580,170004
B10175,40.577577,-73.961580,180001
B10175,40.577602,-73.961469,180002
B10175,40.577802,-73.960569,180003
B10175,40.578012,-73.959909,180004
B10175,40.577969,-73.959671,180005
B10175,40.577969,-73.959671,190001
B10175,40.577962,-73.959629,190002
B10175,40.578102,-73.959039,190003
B10175,40.578122,-73.958959,190004
B10175,40.578182,-73.958709,190005
B10175,40.578252,-73.958259,190006
B10175,40.578252,-73.958159,190007
B10175,40.578262,-73.957979,190008
B10175,40.578242,-73.957769,190009
B10175,40.578217,-73.957684,190010
B10175,40.578217,-73.957684,200001
B10175,40.578002,-73.956919,200002
B10175,40.577992,-73.956879,200003
B10175,40.577932,-73.956659,200004
B10175,40.577742,-73.956029,200005
B10175,40.577662,-73.955789,200006
B10175,40.577519,-73.955336,200007
B10175,40.577519,-73.955336,210001
B10175,40.577482,-73.955219,210002
B10175,40.577352,-73.954799,210003
B10175,40.577322,-73.954659,210004
B10175,40.577322,-73.954519,210005
B10175,40.577383,-73.954123,210006
B10175,40.577383,-73.954123,220001
B10175,40.577402,-73.953999,220002
B10175,40.577302,-73.953939,220003
B10175,40.576712,-73.953819,220004
B10175,40.576752,-73.953559,220005
B10175,40.576838,-73.953077,220006
B10175,40.576838,-73.953077,230001
B10175,40.576872,-73.952889,230002
B10175,40.576852,-73.952839,230003
B10175,40.576842,-73.952719,230004
B10175,40.576922,-73.951899,230005
B10175,40.577012,-73.950979,230006
B10175,40.577061,-73.950531,230007
B10175,40.577061,-73.950531,240001
B10175,40.577112,-73.950069,240002
B10175,40.577212,-73.949169,240003
B10175,40.577247,-73.948800,240004
B10175,40.577247,-73.948800,250001
B10175,40.577302,-73.948239,250002
B10175,40.577404,-73.947398,250003
B10175,40.577404,-73.947398,260001
B10175,40.577422,-73.947249,260002
B10175,40.577542,-73.946279,260003
B10175,40.577652,-73.945359,260004
B10175,40.577702,-73.944879,260005
B10175,40.577742,-73.944459,260006
B10175,40.577787,-73.944004,260007
B10175,40.577787,-73.944004,270001
B10175,40.577822,-73.943659,270002
B10175,40.577842,-73.943509,270003
B10175,40.577952,-73.942559,270004
B10175,40.578052,-73.941649,270005
B10175,40.578095,-73.941239,270006
B10175,40.578095,-73.941239,280001
B10175,40.578152,-73.940699,280002
B10175,40.578042,-73.940329,280003
B10175,40.578024,-73.940207,280004
B1C0063,40.621892,-74.028540,10001
B1C0063,40.622012,-74.028689,10002
B1C0063,40.622772,-74.028359,10003
B1C0063,40.622452,-74.027829,10004
B1C0063,40.622344,-74.027650,10005
B1C0063,40.622344,-74.027650,20001
B1C0063,40.621482,-74.026219,20002
B1C0063,40.621368,-74.026032,20003
B1C0063,40.621368,-74.026032,30001
B1C0063,40.620962,-74.025369,30002
B1C0063,40.620422,-74.024439,30003
B1C0063,40.620219,-74.024111,30004
B1C0063,40.620219,-74.024111,40001
B1C0063,40.620212,-74.024099,40002
B1C0063,40.619932,-74.023629,40003
B1C0063,40.619752,-74.023339,40004
B1C0063,40.619712,-74.023279,40005
B1C0063,40.619672,-74.023209,40006
B1C0063,40.619472,-74.022879,40007
B1C0063,40.619402,-74.022749,40008
B1C0063,40.619370,-74.022695,40009
B1C0063,40.619370,-74.022695,50001
B1C0063,40.619192,-74.022399,50002
B1C0063,40.618952,-74.021999,50003
B1C0063,40.618462,-74.021219,50004
B1C0063,40.618243,-74.020845,50005
B1C0063,40.618243,-74.020845,60001
B1C0063,40.618052,-74.020519,60002
B1C0063,40.617612,-74.019779,60003
B1C0063,40.616732,-74.018319,60004
B1C0063,40.616577,-74.018060,60005
B1C0063,40.616577,-74.018060,70001
B1C0063,40.615473,-74.016228,70002
B1C0063,40.615473,-74.016228,80001
B1C0063,40.615402,-74.016109,80002
B1C0063,40.614062,-74.013889,80003
B1C0063,40.613879,-74.013586,80004
B1C0063,40.613879,-74.013586,90001
B1C0063,40.612815,-74.011822,90002
B1C0063,40.612815,-74.011822,100001
B1C0063,40.612752,-74.011719,100002
B1C0063,40.612272,-74.010939,100003
